date,path,category,not_sessions,sessions
2023-01-28,/product/product-id-558/,cat1,25,16
2023-01-28,/product/product-id-559/,cat6,25,1
2023-01-28,/product/product-id-560/,cat9,25,49
2023-01-28,/product/product-id-561/,cat3,25,35
2023-01-28,/product/product-id-562/,cat8,25,33
2023-01-28,/product/product-id-563/,cat5,25,10
2023-01-28,/product/product-id-564/,cat6,25,18
2023-01-28,/product/product-id-565/,cat4,25,2
2023-01-28,/product/product-id-566/,cat9,25,42
2023-01-28,/product/product-id-567/,cat3,25,41
2023-01-28,/product/product-id-568/,cat1,25,28
2023-01-28,/product/product-id-569/,cat2,25,4
2023-01-28,/product/product-id-570/,cat3,25,13
2023-01-28,/product/product-id-571/,cat6,25,30
2023-01-28,/product/product-id-572/,cat9,25,47
2023-01-28,/product/product-id-573/,cat2,25,7
2023-01-28,/product/product-id-574/,cat5,25,19
2023-01-28,/product/product-id-575/,cat4,25,6
2023-01-28,/product/product-id-576/,cat7,25,44
2023-01-28,/product/product-id-577/,cat1,25,24
2023-01-28,/product/product-id-578/,cat9,25,4
2023-01-28,/product/product-id-579/,cat1,25,36
2023-01-28,/product/product-id-580/,cat4,25,23
2023-01-28,/product/product-id-581/,cat9,25,45
2023-01-28,/product/product-id-582/,cat6,25,47
2023-01-28,/product/product-id-583/,cat4,25,34
2023-01-28,/product/product-id-584/,cat2,25,17
2023-01-28,/product/product-id-585/,cat1,25,17
2023-01-28,/product/product-id-586/,cat6,25,48
2023-01-28,/product/product-id-587/,cat6,25,30
2023-01-28,/product/product-id-588/,cat8,25,32
2023-01-28,/product/product-id-589/,cat1,25,17
2023-01-28,/product/product-id-590/,cat5,25,13
2023-01-28,/product/product-id-591/,cat9,25,18
2023-01-28,/product/product-id-592/,cat4,25,39
2023-01-28,/product/product-id-593/,cat1,25,42
2023-01-28,/product/product-id-594/,cat9,25,24
2023-01-28,/product/product-id-595/,cat7,25,28
2023-01-28,/product/product-id-596/,cat1,25,21
2023-01-28,/product/product-id-597/,cat6,25,15
2023-01-28,/product/product-id-598/,cat7,25,22
2023-01-28,/product/product-id-599/,cat1,25,25
2023-01-28,/product/product-id-600/,cat8,25,45
2023-01-28,/product/product-id-601/,cat3,25,31
2023-01-28,/product/product-id-602/,cat6,25,24
2023-01-28,/product/product-id-603/,cat6,25,45
2023-01-28,/product/product-id-604/,cat1,25,24
2023-01-28,/product/product-id-605/,cat3,25,33
2023-01-28,/product/product-id-606/,cat1,25,18
2023-01-28,/product/product-id-607/,cat7,25,31
2023-01-28,/product/product-id-608/,cat9,25,41
2023-01-28,/product/product-id-609/,cat2,25,41
2023-01-28,/product/product-id-610/,cat4,25,7
2023-01-28,/product/product-id-611/,cat6,25,35
2023-01-28,/product/product-id-612/,cat8,25,47
2023-01-28,/product/product-id-613/,cat4,25,45
2023-01-28,/product/product-id-614/,cat5,25,49
2023-01-28,/product/product-id-615/,cat9,25,2
2023-01-28,/product/product-id-616/,cat8,25,2
2023-01-28,/product/product-id-617/,cat8,25,29
2023-01-28,/product/product-id-618/,cat6,25,10
2023-01-28,/product/product-id-619/,cat3,25,44
2023-01-28,/product/product-id-620/,cat9,25,45
2023-01-28,/product/product-id-621/,cat3,25,14
2023-01-28,/product/product-id-622/,cat3,25,19
2023-01-28,/product/product-id-623/,cat9,25,39
2023-01-28,/product/product-id-624/,cat5,25,43
2023-01-28,/product/product-id-625/,cat5,25,4
2023-01-28,/product/product-id-626/,cat9,25,46
2023-01-28,/product/product-id-627/,cat4,25,16
2023-01-28,/product/product-id-628/,cat9,25,12
2023-01-28,/product/product-id-629/,cat9,25,39
2023-01-28,/product/product-id-630/,cat1,25,7
2023-01-28,/product/product-id-631/,cat6,25,50
2023-01-28,/product/product-id-632/,cat8,25,26
2023-01-28,/product/product-id-633/,cat1,25,10
2023-01-28,/product/product-id-634/,cat8,25,1
2023-01-28,/product/product-id-635/,cat3,25,4
2023-01-28,/product/product-id-636/,cat2,25,12
2023-01-28,/product/product-id-637/,cat8,25,45
2023-01-28,/product/product-id-638/,cat2,25,12
2023-01-28,/product/product-id-639/,cat5,25,11
2023-01-28,/product/product-id-640/,cat3,25,12
2023-01-28,/product/product-id-641/,cat5,25,37
2023-01-28,/product/product-id-642/,cat1,25,22
2023-01-28,/product/product-id-643/,cat4,25,32
2023-01-28,/product/product-id-644/,cat3,25,16
2023-01-28,/product/product-id-645/,cat9,25,18
2023-01-28,/product/product-id-646/,cat9,25,16
2023-01-28,/product/product-id-647/,cat2,25,23
2023-01-28,/product/product-id-648/,cat3,25,48
2023-01-28,/product/product-id-649/,cat3,25,35
2023-01-28,/product/product-id-650/,cat5,25,43
2023-01-28,/product/product-id-651/,cat7,25,28
2023-01-28,/product/product-id-652/,cat8,25,23
2023-01-28,/product/product-id-653/,cat3,25,43
2023-01-28,/product/product-id-654/,cat9,25,21
2023-01-28,/product/product-id-655/,cat1,25,25
2023-01-28,/product/product-id-656/,cat4,25,22
2023-01-28,/product/product-id-657/,cat9,25,17
2023-01-28,/product/product-id-658/,cat9,25,5
2023-01-28,/product/product-id-659/,cat8,25,38
2023-01-28,/product/product-id-660/,cat3,25,39
2023-01-28,/product/product-id-661/,cat1,25,18
2023-01-28,/product/product-id-662/,cat7,25,6
2023-01-28,/product/product-id-663/,cat2,25,1
2023-01-28,/product/product-id-664/,cat7,25,37
2023-01-28,/product/product-id-665/,cat2,25,45
2023-01-28,/product/product-id-666/,cat3,25,28
2023-01-28,/product/product-id-667/,cat5,25,44
2023-01-28,/product/product-id-668/,cat3,25,15
2023-01-28,/product/product-id-669/,cat8,25,40
2023-01-28,/product/product-id-670/,cat3,25,39
2023-01-28,/product/product-id-671/,cat8,25,28
2023-01-28,/product/product-id-672/,cat2,25,6
2023-01-28,/product/product-id-673/,cat1,25,39
2023-01-28,/product/product-id-674/,cat4,25,46
2023-01-28,/product/product-id-675/,cat4,25,8
2023-01-28,/product/product-id-676/,cat5,25,32
2023-01-28,/product/product-id-677/,cat4,25,29
2023-01-28,/product/product-id-678/,cat1,25,45
2023-01-28,/product/product-id-679/,cat7,25,41
2023-01-28,/product/product-id-680/,cat1,25,36
2023-01-28,/product/product-id-681/,cat4,25,6
2023-01-28,/product/product-id-682/,cat5,25,31
2023-01-28,/product/product-id-683/,cat5,25,49
2023-01-28,/product/product-id-684/,cat9,25,33
2023-01-28,/product/product-id-685/,cat3,25,22
2023-01-28,/product/product-id-686/,cat1,25,25
2023-01-28,/product/product-id-687/,cat8,25,43
2023-01-28,/product/product-id-688/,cat9,25,17
2023-01-28,/product/product-id-689/,cat4,25,4
2023-01-28,/product/product-id-690/,cat1,25,33
2023-01-28,/product/product-id-691/,cat8,25,9
2023-01-28,/product/product-id-692/,cat9,25,10
2023-01-28,/product/product-id-693/,cat9,25,4
2023-01-28,/product/product-id-694/,cat7,25,50
2023-01-28,/product/product-id-695/,cat8,25,46
2023-01-28,/product/product-id-696/,cat3,25,14
2023-01-28,/product/product-id-697/,cat4,25,20
2023-01-28,/product/product-id-698/,cat3,25,31
2023-01-28,/product/product-id-699/,cat7,25,22
2023-01-28,/product/product-id-700/,cat4,25,16
2023-01-28,/product/product-id-701/,cat4,25,48
2023-01-28,/product/product-id-702/,cat3,25,12
2023-01-28,/product/product-id-703/,cat6,25,4
2023-01-28,/product/product-id-704/,cat5,25,16
2023-01-28,/product/product-id-705/,cat8,25,24
2023-01-28,/product/product-id-706/,cat9,25,33
2023-01-28,/product/product-id-707/,cat8,25,20
2023-01-28,/product/product-id-708/,cat1,25,11
2023-01-28,/product/product-id-709/,cat9,25,17
2023-01-28,/product/product-id-710/,cat6,25,29
2023-01-28,/product/product-id-711/,cat3,25,45
2023-01-28,/product/product-id-712/,cat1,25,50
2023-01-28,/product/product-id-713/,cat2,25,9
2023-01-28,/product/product-id-714/,cat6,25,46
2023-01-28,/product/product-id-715/,cat1,25,2
2023-01-28,/product/product-id-716/,cat4,25,46
2023-01-28,/product/product-id-717/,cat5,25,14
2023-01-28,/product/product-id-718/,cat6,25,10
2023-01-28,/product/product-id-719/,cat2,25,42
2023-01-28,/product/product-id-720/,cat2,25,5
2023-01-28,/product/product-id-721/,cat6,25,18
2023-01-28,/product/product-id-722/,cat4,25,47
2023-01-28,/product/product-id-723/,cat5,25,11
2023-01-28,/product/product-id-724/,cat6,25,41
2023-01-28,/product/product-id-725/,cat4,25,6
2023-01-28,/product/product-id-726/,cat7,25,5
2023-01-28,/product/product-id-727/,cat7,25,45
2023-01-28,/product/product-id-728/,cat6,25,39
2023-01-28,/product/product-id-729/,cat2,25,42
2023-01-28,/product/product-id-730/,cat1,25,24
2023-01-28,/product/product-id-731/,cat4,25,14
2023-01-28,/product/product-id-732/,cat4,25,17
2023-01-28,/product/product-id-733/,cat1,25,43
2023-01-28,/product/product-id-734/,cat3,25,31
2023-01-28,/product/product-id-735/,cat5,25,43
2023-01-28,/product/product-id-736/,cat2,25,15
2023-01-28,/product/product-id-737/,cat2,25,13
2023-01-28,/product/product-id-738/,cat9,25,12
2023-01-28,/product/product-id-739/,cat2,25,7
2023-01-28,/product/product-id-740/,cat1,25,13
2023-01-28,/product/product-id-741/,cat5,25,26
2023-01-28,/product/product-id-742/,cat6,25,41
2023-01-28,/product/product-id-743/,cat8,25,22
2023-01-28,/product/product-id-744/,cat6,25,44
2023-01-28,/product/product-id-745/,cat2,25,8
2023-01-28,/product/product-id-746/,cat9,25,28
2023-01-28,/product/product-id-747/,cat6,25,12
2023-01-28,/product/product-id-748/,cat3,25,43
2023-01-28,/product/product-id-749/,cat3,25,47
2023-01-28,/product/product-id-750/,cat3,25,12
2023-01-28,/product/product-id-751/,cat7,25,8
2023-01-28,/product/product-id-752/,cat4,25,45
2023-01-28,/product/product-id-753/,cat8,25,21
2023-01-28,/product/product-id-754/,cat6,25,50
2023-01-28,/product/product-id-755/,cat4,25,12
2023-01-28,/product/product-id-756/,cat5,25,45
2023-01-28,/product/product-id-757/,cat4,25,20
2023-01-28,/product/product-id-758/,cat8,25,34
2023-01-28,/product/product-id-759/,cat1,25,43
2023-01-28,/product/product-id-760/,cat5,25,46
2023-01-28,/product/product-id-761/,cat8,25,41
2023-01-28,/product/product-id-762/,cat4,25,25
2023-01-28,/product/product-id-763/,cat9,25,31
2023-01-28,/product/product-id-764/,cat2,25,19
2023-01-28,/product/product-id-765/,cat6,25,33
2023-01-28,/product/product-id-766/,cat7,25,18
2023-01-28,/product/product-id-767/,cat6,25,21
2023-01-28,/product/product-id-768/,cat5,25,18
2023-01-28,/product/product-id-769/,cat5,25,48
2023-01-28,/product/product-id-770/,cat3,25,16
2023-01-28,/product/product-id-771/,cat6,25,48
2023-01-28,/product/product-id-772/,cat7,25,16
2023-01-28,/product/product-id-773/,cat4,25,14
2023-01-28,/product/product-id-774/,cat4,25,18
2023-01-28,/product/product-id-775/,cat3,25,38
2023-01-28,/product/product-id-776/,cat8,25,50
2023-01-28,/product/product-id-777/,cat5,25,18
2023-01-28,/product/product-id-778/,cat5,25,46
2023-01-28,/product/product-id-779/,cat9,25,11
2023-01-28,/product/product-id-780/,cat2,25,12
2023-01-28,/product/product-id-781/,cat9,25,14
2023-01-28,/product/product-id-782/,cat7,25,50
2023-01-28,/product/product-id-783/,cat7,25,39
2023-01-28,/product/product-id-784/,cat8,25,49
2023-01-28,/product/product-id-785/,cat2,25,8
2023-01-28,/product/product-id-786/,cat2,25,35
2023-01-28,/product/product-id-787/,cat8,25,34
2023-01-28,/product/product-id-788/,cat5,25,30
2023-01-28,/product/product-id-789/,cat3,25,16
2023-01-28,/product/product-id-790/,cat7,25,3
2023-01-28,/product/product-id-791/,cat8,25,31
2023-01-28,/product/product-id-792/,cat5,25,16
2023-01-28,/product/product-id-793/,cat6,25,44
2023-01-28,/product/product-id-794/,cat9,25,39
2023-01-28,/product/product-id-795/,cat2,25,13
2023-01-28,/product/product-id-796/,cat4,25,14
2023-01-28,/product/product-id-797/,cat6,25,27
2023-01-28,/product/product-id-798/,cat4,25,41
2023-01-28,/product/product-id-799/,cat4,25,45
2023-01-28,/product/product-id-800/,cat3,25,25
2023-01-28,/product/product-id-801/,cat7,25,24
2023-01-28,/product/product-id-802/,cat9,25,30
2023-01-28,/product/product-id-803/,cat5,25,5
2023-01-28,/product/product-id-804/,cat5,25,24
2023-01-28,/product/product-id-805/,cat4,25,43
2023-01-28,/product/product-id-806/,cat1,25,27
2023-01-28,/product/product-id-807/,cat4,25,28
2023-01-28,/product/product-id-808/,cat2,25,11
2023-01-28,/product/product-id-809/,cat1,25,16
2023-01-28,/product/product-id-810/,cat3,25,21
2023-01-28,/product/product-id-811/,cat7,25,36
2023-01-28,/product/product-id-812/,cat4,25,29
2023-01-28,/product/product-id-813/,cat9,25,49
2023-01-28,/product/product-id-814/,cat6,25,30
2023-01-28,/product/product-id-815/,cat6,25,14
2023-01-28,/product/product-id-816/,cat1,25,4
2023-01-28,/product/product-id-817/,cat8,25,9
2023-01-28,/product/product-id-818/,cat1,25,39
2023-01-28,/product/product-id-819/,cat9,25,39
2023-01-28,/product/product-id-820/,cat8,25,19
2023-01-28,/product/product-id-821/,cat9,25,7
2023-01-28,/product/product-id-822/,cat8,25,30
2023-01-28,/product/product-id-823/,cat2,25,20
2023-01-28,/product/product-id-824/,cat6,25,40
2023-01-28,/product/product-id-825/,cat8,25,50
2023-01-28,/product/product-id-826/,cat1,25,33
2023-01-28,/product/product-id-827/,cat3,25,36
2023-01-28,/product/product-id-828/,cat5,25,37
2023-01-28,/product/product-id-829/,cat8,25,20
2023-01-28,/product/product-id-830/,cat9,25,44
2023-01-28,/product/product-id-831/,cat4,25,33
2023-01-28,/product/product-id-832/,cat6,25,48
2023-01-28,/product/product-id-833/,cat4,25,37
2023-01-28,/product/product-id-834/,cat6,25,33
2023-01-28,/product/product-id-835/,cat4,25,8
2023-01-28,/product/product-id-836/,cat2,25,37
2023-01-28,/product/product-id-837/,cat9,25,31
2023-01-28,/product/product-id-838/,cat4,25,24
2023-01-28,/product/product-id-839/,cat5,25,15
2023-01-28,/product/product-id-840/,cat3,25,10
2023-01-28,/product/product-id-841/,cat8,25,46
2023-01-28,/product/product-id-842/,cat4,25,29
2023-01-28,/product/product-id-843/,cat8,25,22
2023-01-28,/product/product-id-844/,cat6,25,16
2023-01-28,/product/product-id-845/,cat8,25,13
2023-01-28,/product/product-id-846/,cat5,25,4
2023-01-28,/product/product-id-847/,cat9,25,41
2023-01-28,/product/product-id-848/,cat3,25,4
2023-01-28,/product/product-id-849/,cat4,25,35
2023-01-28,/product/product-id-850/,cat1,25,30
2023-01-28,/product/product-id-851/,cat3,25,22
2023-01-28,/product/product-id-852/,cat8,25,20
2023-01-28,/product/product-id-853/,cat5,25,41
2023-01-28,/product/product-id-854/,cat9,25,50
2023-01-28,/product/product-id-855/,cat3,25,14
2023-01-28,/product/product-id-856/,cat2,25,23
2023-01-28,/product/product-id-857/,cat4,25,36
2023-01-28,/product/product-id-858/,cat9,25,44
2023-01-28,/product/product-id-859/,cat8,25,45
2023-01-28,/product/product-id-860/,cat1,25,49
2023-01-28,/product/product-id-861/,cat8,25,45
2023-01-28,/product/product-id-862/,cat5,25,38
2023-01-28,/product/product-id-863/,cat2,25,46
2023-01-28,/product/product-id-864/,cat8,25,1
2023-01-28,/product/product-id-865/,cat3,25,13
2023-01-28,/product/product-id-866/,cat4,25,20
2023-01-28,/product/product-id-867/,cat8,25,38
2023-01-28,/product/product-id-868/,cat2,25,32
2023-01-28,/product/product-id-869/,cat2,25,9
2023-01-28,/product/product-id-870/,cat1,25,9
2023-01-28,/product/product-id-871/,cat4,25,4
2023-01-28,/product/product-id-872/,cat5,25,15
2023-01-28,/product/product-id-873/,cat9,25,14
2023-01-28,/product/product-id-874/,cat8,25,47
2023-01-28,/product/product-id-875/,cat2,25,9
2023-01-28,/product/product-id-876/,cat5,25,14
2023-01-28,/product/product-id-877/,cat6,25,47
2023-01-28,/product/product-id-878/,cat2,25,44
2023-01-28,/product/product-id-879/,cat7,25,6
2023-01-28,/product/product-id-880/,cat7,25,10
2023-01-28,/product/product-id-881/,cat4,25,37
2023-01-28,/product/product-id-882/,cat9,25,42
2023-01-28,/product/product-id-883/,cat1,25,3
2023-01-28,/product/product-id-884/,cat4,25,38
2023-01-28,/product/product-id-885/,cat2,25,49
2023-01-28,/product/product-id-886/,cat7,25,41
2023-01-28,/product/product-id-887/,cat9,25,33
2023-01-28,/product/product-id-888/,cat7,25,29
2023-01-28,/product/product-id-889/,cat6,25,30
2023-01-28,/product/product-id-890/,cat7,25,31
2023-01-28,/product/product-id-891/,cat6,25,25
2023-01-28,/product/product-id-892/,cat3,25,45
2023-01-28,/product/product-id-893/,cat1,25,43
2023-01-28,/product/product-id-894/,cat1,25,39
2023-01-28,/product/product-id-895/,cat7,25,29
2023-01-28,/product/product-id-896/,cat7,25,25
2023-01-28,/product/product-id-897/,cat3,25,17
2023-01-28,/product/product-id-898/,cat6,25,50
2023-01-28,/product/product-id-899/,cat4,25,50
2023-01-28,/product/product-id-900/,cat2,25,14
2023-01-28,/product/product-id-901/,cat2,25,18
2023-01-28,/product/product-id-902/,cat7,25,32
2023-01-28,/product/product-id-903/,cat2,25,16
2023-01-28,/product/product-id-904/,cat4,25,45
2023-01-28,/product/product-id-905/,cat7,25,3
2023-01-28,/product/product-id-906/,cat5,25,32
2023-01-28,/product/product-id-907/,cat5,25,22
2023-01-28,/product/product-id-908/,cat9,25,4
2023-01-28,/product/product-id-909/,cat2,25,36
2023-01-28,/product/product-id-910/,cat3,25,27
2023-01-28,/product/product-id-911/,cat2,25,34
2023-01-28,/product/product-id-912/,cat8,25,44
2023-01-28,/product/product-id-913/,cat6,25,17
2023-01-28,/product/product-id-914/,cat8,25,49
2023-01-28,/product/product-id-915/,cat1,25,5
2023-01-28,/product/product-id-916/,cat2,25,8
2023-01-28,/product/product-id-917/,cat8,25,31
2023-01-28,/product/product-id-918/,cat6,25,24
2023-01-28,/product/product-id-919/,cat8,25,26
2023-01-28,/product/product-id-920/,cat4,25,50
2023-01-28,/product/product-id-921/,cat3,25,8
2023-01-28,/product/product-id-922/,cat1,25,17
2023-01-28,/product/product-id-923/,cat4,25,41
2023-01-28,/product/product-id-924/,cat5,25,31
2023-01-28,/product/product-id-925/,cat2,25,34
2023-01-28,/product/product-id-926/,cat8,25,16
2023-01-28,/product/product-id-927/,cat3,25,2
2023-01-28,/product/product-id-928/,cat3,25,11
2023-01-28,/product/product-id-929/,cat4,25,26
2023-01-28,/product/product-id-930/,cat7,25,38
2023-01-28,/product/product-id-931/,cat5,25,12
2023-01-28,/product/product-id-932/,cat9,25,31
2023-01-28,/product/product-id-933/,cat6,25,2
2023-01-28,/product/product-id-934/,cat9,25,43
2023-01-28,/product/product-id-935/,cat6,25,33
2023-01-28,/product/product-id-936/,cat1,25,42
2023-01-28,/product/product-id-937/,cat7,25,48
2023-01-28,/product/product-id-938/,cat6,25,33
2023-01-28,/product/product-id-939/,cat3,25,29
2023-01-28,/product/product-id-940/,cat4,25,23
2023-01-28,/product/product-id-941/,cat8,25,47
2023-01-28,/product/product-id-942/,cat8,25,38
2023-01-28,/product/product-id-943/,cat1,25,36
2023-01-28,/product/product-id-944/,cat1,25,39
2023-01-28,/product/product-id-945/,cat2,25,20
2023-01-28,/product/product-id-946/,cat8,25,33
2023-01-28,/product/product-id-947/,cat3,25,33
2023-01-28,/product/product-id-948/,cat5,25,38
2023-01-28,/product/product-id-949/,cat9,25,49
2023-01-28,/product/product-id-950/,cat7,25,36
2023-01-28,/product/product-id-951/,cat8,25,11
2023-01-28,/product/product-id-952/,cat3,25,8
2023-01-28,/product/product-id-953/,cat1,25,35
2023-01-28,/product/product-id-954/,cat3,25,9
2023-01-28,/product/product-id-955/,cat5,25,17
2023-01-28,/product/product-id-956/,cat6,25,6
2023-01-28,/product/product-id-957/,cat7,25,8
2023-01-28,/product/product-id-958/,cat3,25,49
2023-01-28,/product/product-id-959/,cat2,25,20
2023-01-28,/product/product-id-960/,cat3,25,6
2023-01-28,/product/product-id-961/,cat2,25,5
2023-01-28,/product/product-id-962/,cat6,25,13
2023-01-28,/product/product-id-963/,cat9,25,42
2023-01-28,/product/product-id-964/,cat7,25,31
2023-01-28,/product/product-id-965/,cat8,25,19
2023-01-28,/product/product-id-966/,cat9,25,4
2023-01-28,/product/product-id-967/,cat4,25,36
2023-01-28,/product/product-id-968/,cat6,25,41
2023-01-28,/product/product-id-969/,cat7,25,42
2023-01-28,/product/product-id-970/,cat5,25,7
2023-01-28,/product/product-id-971/,cat1,25,38
2023-01-28,/product/product-id-972/,cat1,25,14
2023-01-28,/product/product-id-973/,cat9,25,13
2023-01-28,/product/product-id-974/,cat2,25,28
2023-01-28,/product/product-id-975/,cat8,25,10
2023-01-28,/product/product-id-976/,cat5,25,2
2023-01-28,/product/product-id-977/,cat1,25,40
2023-01-28,/product/product-id-978/,cat7,25,4
2023-01-28,/product/product-id-979/,cat6,25,7
2023-01-28,/product/product-id-980/,cat5,25,26
2023-01-28,/product/product-id-981/,cat3,25,17
2023-01-28,/product/product-id-982/,cat9,25,23
2023-01-28,/product/product-id-983/,cat2,25,24
2023-01-28,/product/product-id-984/,cat8,25,15
2023-01-28,/product/product-id-985/,cat1,25,49
2023-01-28,/product/product-id-986/,cat6,25,41
2023-01-28,/product/product-id-987/,cat8,25,15
2023-01-28,/product/product-id-988/,cat1,25,15
2023-01-28,/product/product-id-989/,cat7,25,2
2023-01-28,/product/product-id-990/,cat5,25,49
2023-01-28,/product/product-id-991/,cat4,25,48
2023-01-28,/product/product-id-992/,cat7,25,28
2023-01-28,/product/product-id-993/,cat3,25,32
2023-01-28,/product/product-id-994/,cat6,25,30
2023-01-28,/product/product-id-995/,cat9,25,15
2023-01-28,/product/product-id-996/,cat4,25,8
2023-01-28,/product/product-id-997/,cat6,25,47
2023-01-28,/product/product-id-998/,cat1,25,13
2023-01-28,/product/product-id-999/,cat1,25,46
